duration,mmr,result,server,timestamp,top1type,jg1type,mid1type,ad1type,sup1type,top2type,jg2type,mid2type,ad2type,sup2type
1816,Challenger,0,na,2020/12/2 18:28,坦克開戰型,法師爆發型,坦克開戰型,射手增益型,鬥士全能型,鬥士續戰型,射手技能型,法師控制型,射手增益型,輔助保牌型
1816,Challenger,0,na,2020/12/2 17:44,法師坦克型,刺客,坦克阻擋型,射手技能型,鬥士爆發型,刺客,法師控制型,刺客,射手強化型,輔助開戰型
1816,Challenger,0,na,2020/12/2 17:05,鬥士爆發型,法師站樁型,法師爆發型,射手技能型,輔助開戰型,鬥士全能型,刺客,法師控制型,射手技能型,輔助開戰型
1819,Challenger,1,www,2020/12/7 04:48,鬥士全能型,射手增益型,法師坦克型,射手強化型,法師站樁型,鬥士全能型,刺客,刺客,射手技能型,坦克開戰型
1819,Challenger,1,www,2020/12/7 04:48,鬥士全能型,射手增益型,法師坦克型,射手強化型,法師站樁型,鬥士全能型,刺客,刺客,射手技能型,坦克開戰型
1819,Challenger,0,www,2020/12/7 04:48,鬥士全能型,射手增益型,法師坦克型,射手強化型,法師站樁型,鬥士全能型,刺客,刺客,射手技能型,坦克開戰型
1819,Challenger,0,www,2020/12/7 04:48,鬥士全能型,射手增益型,法師坦克型,射手強化型,法師站樁型,鬥士全能型,刺客,刺客,射手技能型,坦克開戰型
1819,Challenger,0,www,2020/12/7 04:12,鬥士全能型,法師控制型,刺客,射手技能型,鬥士爆發型,鬥士爆發型,法師爆發型,鬥士全能型,射手技能型,坦克開戰型
1819,Challenger,1,www,2020/12/7 04:07,射手技能型,射手技能型,法師站樁型,射手技能型,坦克開戰型,鬥士全能型,刺客,刺客,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/7 04:07,射手技能型,射手技能型,法師站樁型,射手技能型,坦克開戰型,鬥士全能型,刺客,刺客,射手技能型,輔助開戰型
1819,Challenger,1,www,2020/12/7 03:35,法師坦克型,射手技能型,法師站樁型,射手技能型,坦克開戰型,坦克開戰型,法師控制型,射手技能型,射手增益型,鬥士全能型
1819,Challenger,1,www,2020/12/7 03:35,法師坦克型,射手技能型,法師站樁型,射手技能型,坦克開戰型,坦克開戰型,法師控制型,射手技能型,射手增益型,鬥士全能型
1819,Challenger,0,www,2020/12/7 03:30,鬥士爆發型,法師控制型,刺客,射手技能型,輔助保牌型,坦克阻擋型,刺客,刺客,射手技能型,輔助保牌型
1819,Challenger,1,www,2020/12/7 02:59,射手技能型,鬥士續戰型,刺客,射手技能型,輔助保牌型,坦克開戰型,法師爆發型,鬥士全能型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/7 02:49,鬥士全能型,鬥士續戰型,法師站樁型,射手增益型,鬥士爆發型,法師坦克型,射手技能型,刺客,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/7 02:19,法師坦克型,鬥士續戰型,法師爆發型,射手技能型,輔助保牌型,鬥士爆發型,刺客,刺客,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/7 02:14,鬥士全能型,法師控制型,鬥士全能型,射手技能型,輔助開戰型,法師坦克型,射手技能型,鬥士爆發型,射手技能型,輔助保牌型
1819,Challenger,0,www,2020/12/7 01:41,鬥士續戰型,刺客,法師爆發型,射手技能型,輔助開戰型,鬥士爆發型,法師控制型,刺客,射手技能型,輔助開戰型
1819,Challenger,1,www,2020/12/7 01:15,法師坦克型,法師控制型,射手技能型,射手技能型,鬥士爆發型,法師坦克型,刺客,法師控制型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/7 00:21,法師拉打型,法師控制型,射手強化型,射手技能型,輔助開戰型,鬥士爆發型,射手技能型,法師控制型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/6 21:56,鬥士全能型,射手技能型,法師坦克型,射手技能型,輔助保牌型,鬥士全能型,法師控制型,鬥士爆發型,射手技能型,輔助保牌型
1819,Challenger,1,www,2020/12/6 21:21,鬥士全能型,射手技能型,法師控制型,射手技能型,法師坦克型,坦克阻擋型,刺客,法師爆發型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/6 19:44,坦克阻擋型,法師控制型,刺客,射手技能型,輔助開戰型,鬥士爆發型,鬥士續戰型,刺客,射手技能型,鬥士爆發型
1819,Challenger,1,www,2020/12/6 18:10,鬥士全能型,坦克開戰型,鬥士爆發型,射手技能型,輔助開戰型,鬥士爆發型,法師控制型,法師爆發型,射手技能型,鬥士爆發型
1819,Challenger,0,www,2020/12/6 18:10,鬥士全能型,坦克開戰型,鬥士爆發型,射手技能型,輔助開戰型,鬥士爆發型,法師控制型,法師爆發型,射手技能型,鬥士爆發型
1819,Challenger,0,www,2020/12/6 17:47,射手技能型,法師控制型,刺客,射手技能型,鬥士爆發型,鬥士爆發型,射手技能型,法師坦克型,射手增益型,刺客
1819,Challenger,1,www,2020/12/6 17:09,法師爆發型,射手技能型,法師坦克型,射手技能型,坦克開戰型,鬥士爆發型,射手增益型,刺客,射手技能型,輔助開戰型
1819,Challenger,1,www,2020/12/6 16:13,鬥士爆發型,刺客,法師拉打型,射手技能型,輔助保牌型,鬥士爆發型,法師控制型,法師站樁型,射手技能型,輔助開戰型
1819,Challenger,1,www,2020/12/6 15:32,鬥士爆發型,鬥士續戰型,法師站樁型,射手技能型,輔助開戰型,坦克開戰型,鬥士續戰型,刺客,射手技能型,輔助保牌型
1819,Challenger,1,www,2020/12/6 14:49,鬥士全能型,射手增益型,刺客,射手技能型,輔助開戰型,法師坦克型,射手技能型,坦克開戰型,射手技能型,刺客
1819,Challenger,0,www,2020/12/6 04:02,鬥士全能型,鬥士續戰型,法師站樁型,射手技能型,坦克開戰型,鬥士全能型,法師控制型,射手技能型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/6 04:02,鬥士全能型,鬥士續戰型,法師站樁型,射手技能型,坦克開戰型,鬥士全能型,法師控制型,射手技能型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/6 03:16,鬥士續戰型,射手技能型,法師坦克型,法師坦克型,輔助開戰型,射手技能型,射手增益型,法師坦克型,刺客,坦克開戰型
1819,Challenger,0,www,2020/12/6 03:15,鬥士爆發型,法師控制型,射手技能型,射手技能型,輔助開戰型,鬥士全能型,鬥士續戰型,刺客,輔助保牌型,鬥士爆發型
1819,Challenger,1,www,2020/12/6 02:49,鬥士全能型,法師爆發型,法師坦克型,射手技能型,輔助開戰型,坦克開戰型,法師爆發型,射手技能型,射手技能型,鬥士爆發型
1819,Challenger,0,www,2020/12/6 02:33,坦克開戰型,刺客,法師控制型,射手技能型,輔助開戰型,鬥士爆發型,坦克開戰型,射手技能型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/6 01:58,法師坦克型,鬥士續戰型,坦克開戰型,射手技能型,坦克開戰型,鬥士爆發型,法師控制型,射手技能型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/6 01:18,坦克開戰型,法師爆發型,法師爆發型,射手技能型,輔助開戰型,鬥士爆發型,鬥士續戰型,鬥士全能型,法師坦克型,鬥士全能型
1819,Challenger,0,www,2020/12/6 01:18,坦克開戰型,法師爆發型,法師爆發型,射手技能型,輔助開戰型,鬥士爆發型,鬥士續戰型,鬥士全能型,法師坦克型,鬥士全能型
1819,Challenger,0,www,2020/12/6 00:29,坦克阻擋型,法師控制型,刺客,射手技能型,坦克開戰型,坦克開戰型,鬥士續戰型,刺客,射手技能型,輔助保牌型
1819,Challenger,0,www,2020/12/6 00:11,坦克阻擋型,射手增益型,法師爆發型,法師坦克型,鬥士爆發型,坦克開戰型,射手技能型,法師拉打型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/5 23:58,鬥士全能型,刺客,刺客,射手技能型,刺客,射手技能型,法師控制型,鬥士爆發型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/5 23:24,刺客,射手技能型,法師控制型,射手技能型,法師坦克型,鬥士爆發型,射手增益型,法師爆發型,射手技能型,坦克開戰型
1819,Challenger,0,www,2020/12/5 23:14,鬥士全能型,射手技能型,法師站樁型,射手增益型,鬥士爆發型,法師坦克型,刺客,法師坦克型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/5 22:58,鬥士爆發型,法師爆發型,射手技能型,射手技能型,坦克開戰型,坦克開戰型,射手增益型,刺客,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/5 22:09,刺客,鬥士續戰型,法師控制型,射手增益型,刺客,坦克開戰型,射手增益型,法師爆發型,射手技能型,輔助保牌型
1819,Challenger,0,www,2020/12/5 21:47,坦克開戰型,刺客,法師拉打型,射手技能型,輔助開戰型,法師坦克型,鬥士續戰型,刺客,射手技能型,坦克開戰型
1819,Challenger,0,www,2020/12/5 21:47,坦克開戰型,刺客,法師拉打型,射手技能型,輔助開戰型,法師坦克型,鬥士續戰型,刺客,射手技能型,坦克開戰型
1819,Challenger,0,www,2020/12/5 21:13,刺客,刺客,法師控制型,射手增益型,輔助開戰型,鬥士爆發型,鬥士續戰型,法師坦克型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/5 21:05,鬥士爆發型,坦克開戰型,坦克阻擋型,射手技能型,輔助開戰型,鬥士爆發型,射手技能型,刺客,射手技能型,坦克開戰型
1819,Challenger,0,www,2020/12/5 20:45,坦克開戰型,鬥士續戰型,刺客,射手技能型,輔助開戰型,鬥士續戰型,法師控制型,刺客,射手技能型,法師坦克型
1819,Challenger,0,www,2020/12/5 19:36,射手技能型,鬥士爆發型,刺客,法師坦克型,輔助開戰型,法師坦克型,射手技能型,法師坦克型,鬥士爆發型,鬥士爆發型
1819,Challenger,0,www,2020/12/5 19:17,法師坦克型,射手技能型,法師站樁型,射手技能型,輔助開戰型,坦克開戰型,刺客,刺客,射手技能型,坦克開戰型
1819,Challenger,0,www,2020/12/5 18:13,坦克開戰型,射手增益型,法師坦克型,射手技能型,輔助開戰型,坦克開戰型,射手技能型,法師控制型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/5 17:34,鬥士爆發型,射手技能型,法師站樁型,射手技能型,坦克開戰型,輔助保牌型,鬥士續戰型,刺客,射手技能型,坦克開戰型
1819,Challenger,0,www,2020/12/5 16:43,坦克阻擋型,鬥士續戰型,刺客,射手技能型,輔助保牌型,法師拉打型,法師控制型,鬥士爆發型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/5 16:43,坦克阻擋型,鬥士續戰型,刺客,射手技能型,輔助保牌型,法師拉打型,法師控制型,鬥士爆發型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/5 16:16,鬥士全能型,射手技能型,法師站樁型,射手技能型,坦克開戰型,法師坦克型,刺客,刺客,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/5 01:51,坦克開戰型,射手技能型,輔助保牌型,射手增益型,鬥士爆發型,鬥士爆發型,鬥士全能型,刺客,射手技能型,法師坦克型
1819,Challenger,0,www,2020/12/5 01:03,射手技能型,法師控制型,鬥士全能型,射手技能型,輔助開戰型,鬥士爆發型,刺客,坦克開戰型,射手技能型,坦克阻擋型
1819,Challenger,0,www,2020/12/4 22:53,射手技能型,刺客,法師控制型,射手技能型,輔助開戰型,輔助保牌型,射手技能型,法師站樁型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/4 22:19,鬥士爆發型,鬥士續戰型,刺客,射手技能型,輔助開戰型,鬥士全能型,法師控制型,法師坦克型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/4 21:21,鬥士全能型,坦克開戰型,刺客,射手技能型,輔助開戰型,鬥士爆發型,鬥士續戰型,刺客,射手技能型,鬥士爆發型
1819,Challenger,0,www,2020/12/4 20:33,鬥士全能型,法師控制型,法師站樁型,射手技能型,鬥士爆發型,鬥士全能型,刺客,刺客,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/4 20:06,鬥士爆發型,法師控制型,鬥士全能型,射手技能型,鬥士爆發型,鬥士爆發型,鬥士續戰型,法師坦克型,射手強化型,坦克開戰型
1819,Challenger,0,www,2020/12/4 19:30,鬥士爆發型,法師控制型,刺客,射手技能型,坦克開戰型,坦克開戰型,射手增益型,法師坦克型,鬥士全能型,輔助開戰型
1819,Challenger,0,www,2020/12/3 22:02,法師坦克型,射手技能型,射手技能型,射手技能型,輔助開戰型,鬥士全能型,射手增益型,法師坦克型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/12/3 21:19,法師坦克型,鬥士續戰型,坦克阻擋型,射手技能型,輔助開戰型,法師坦克型,鬥士續戰型,法師坦克型,射手技能型,坦克開戰型
1819,Challenger,0,www,2020/11/24 21:32,坦克開戰型,射手技能型,刺客,射手技能型,坦克開戰型,坦克開戰型,坦克開戰型,鬥士全能型,射手技能型,法師坦克型
1819,Challenger,1,www,2020/11/24 21:03,法師站樁型,坦克開戰型,射手技能型,射手技能型,輔助開戰型,法師爆發型,鬥士續戰型,坦克開戰型,射手技能型,法師坦克型
1819,Challenger,1,www,2020/11/24 20:23,坦克開戰型,射手技能型,射手技能型,射手技能型,坦克開戰型,坦克阻擋型,刺客,法師控制型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/11/24 19:59,射手技能型,刺客,法師控制型,射手增益型,法師坦克型,鬥士全能型,鬥士續戰型,法師站樁型,射手技能型,鬥士爆發型
1819,Challenger,0,www,2020/11/19 17:42,鬥士續戰型,法師爆發型,鬥士全能型,射手技能型,鬥士爆發型,鬥士爆發型,刺客,刺客,法師爆發型,輔助開戰型
1819,Challenger,1,www,2020/11/19 17:17,鬥士爆發型,法師控制型,刺客,射手增益型,輔助開戰型,鬥士全能型,坦克開戰型,鬥士全能型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/11/19 16:39,射手技能型,射手技能型,法師坦克型,輔助開戰型,法師爆發型,坦克開戰型,鬥士續戰型,法師坦克型,射手技能型,法師拉打型
1819,Challenger,1,www,2020/11/19 16:11,鬥士續戰型,鬥士續戰型,法師站樁型,射手技能型,輔助開戰型,坦克開戰型,刺客,刺客,射手技能型,鬥士全能型
1819,Challenger,0,www,2020/11/19 15:34,鬥士全能型,法師爆發型,射手技能型,射手技能型,法師坦克型,坦克開戰型,刺客,法師爆發型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/11/19 15:04,坦克阻擋型,射手增益型,法師坦克型,射手技能型,輔助開戰型,鬥士全能型,射手技能型,法師坦克型,射手技能型,坦克開戰型
1819,Challenger,1,www,2020/11/19 14:37,法師坦克型,鬥士續戰型,刺客,射手技能型,輔助開戰型,鬥士全能型,刺客,鬥士全能型,射手技能型,法師爆發型
1819,Challenger,1,www,2020/11/18 20:57,鬥士全能型,坦克開戰型,法師坦克型,射手技能型,鬥士爆發型,刺客,刺客,射手技能型,射手技能型,輔助開戰型
1819,Challenger,0,www,2020/11/18 17:40,鬥士爆發型,法師爆發型,刺客,射手技能型,輔助開戰型,鬥士全能型,鬥士爆發型,法師坦克型,射手技能型,鬥士爆發型
1819,Challenger,1,www,2020/11/18 17:09,法師坦克型,射手技能型,法師坦克型,射手技能型,輔助開戰型,鬥士爆發型,刺客,法師爆發型,射手技能型,坦克開戰型
1819,Challenger,0,www,2020/11/18 16:32,鬥士爆發型,射手技能型,刺客,射手強化型,法師爆發型,鬥士續戰型,刺客,法師坦克型,射手技能型,法師坦克型
1821,Challenger,0,oce,2020/11/9 17:19,鬥士爆發型,鬥士續戰型,法師坦克型,射手技能型,輔助開戰型,鬥士全能型,射手增益型,法師控制型,射手技能型,坦克開戰型
1821,Challenger,1,oce,2020/11/8 00:41,鬥士全能型,射手增益型,輔助保牌型,射手增益型,鬥士爆發型,法師爆發型,刺客,射手技能型,射手技能型,輔助保牌型
1821,Challenger,0,oce,2020/11/6 23:21,鬥士爆發型,射手增益型,法師爆發型,射手增益型,輔助開戰型,坦克開戰型,鬥士全能型,法師坦克型,射手技能型,坦克開戰型
1821,Challenger,1,oce,2020/11/6 21:30,鬥士全能型,刺客,法師坦克型,射手技能型,輔助保牌型,法師拉打型,鬥士續戰型,法師控制型,射手技能型,鬥士爆發型
1821,Challenger,1,oce,2020/11/2 04:16,射手技能型,坦克開戰型,法師爆發型,射手技能型,輔助開戰型,鬥士爆發型,射手技能型,法師爆發型,射手技能型,輔助開戰型
1821,Challenger,1,oce,2020/11/2 03:15,輔助保牌型,射手增益型,法師控制型,射手增益型,鬥士爆發型,鬥士全能型,刺客,法師控制型,射手技能型,輔助保牌型
1821,Challenger,1,oce,2020/11/2 01:01,鬥士全能型,射手增益型,法師坦克型,射手技能型,輔助保牌型,鬥士全能型,刺客,法師控制型,射手強化型,輔助開戰型
1821,Challenger,0,oce,2020/11/2 00:15,鬥士爆發型,鬥士全能型,法師控制型,射手技能型,鬥士爆發型,法師坦克型,射手增益型,坦克開戰型,射手技能型,輔助開戰型
1821,Challenger,1,oce,2020/11/1 20:35,法師坦克型,射手增益型,鬥士全能型,射手技能型,輔助保牌型,鬥士全能型,鬥士爆發型,法師控制型,射手技能型,輔助開戰型
1821,Challenger,1,oce,2020/10/31 19:46,刺客,射手增益型,輔助保牌型,射手技能型,鬥士爆發型,射手技能型,刺客,法師控制型,射手技能型,輔助開戰型
1825,Challenger,0,las,2020/11/27 12:58,坦克開戰型,法師爆發型,法師爆發型,射手技能型,輔助開戰型,鬥士全能型,射手技能型,刺客,射手技能型,輔助開戰型
1825,Challenger,0,las,2020/11/25 15:21,鬥士續戰型,坦克開戰型,法師爆發型,射手技能型,輔助開戰型,坦克開戰型,坦克開戰型,法師坦克型,射手技能型,輔助開戰型
1825,Challenger,0,las,2020/11/25 14:46,法師坦克型,刺客,鬥士全能型,射手技能型,輔助開戰型,鬥士續戰型,刺客,刺客,射手技能型,輔助保牌型
1825,Challenger,0,las,2020/11/25 13:46,坦克開戰型,刺客,刺客,法師坦克型,輔助保牌型,坦克阻擋型,坦克開戰型,鬥士全能型,射手技能型,法師爆發型
1825,Challenger,0,las,2020/11/23 15:12,鬥士爆發型,鬥士續戰型,鬥士全能型,射手強化型,輔助保牌型,鬥士全能型,射手技能型,法師坦克型,射手技能型,鬥士爆發型
1825,Challenger,0,las,2020/11/23 13:53,射手增益型,鬥士續戰型,法師坦克型,射手技能型,法師爆發型,鬥士全能型,法師爆發型,射手技能型,射手技能型,坦克阻擋型
1825,Challenger,0,las,2020/11/23 13:15,鬥士全能型,射手技能型,法師爆發型,射手技能型,坦克開戰型,坦克開戰型,法師爆發型,射手技能型,射手技能型,輔助開戰型
1825,Challenger,0,las,2020/11/19 14:49,鬥士全能型,鬥士續戰型,法師控制型,射手技能型,輔助保牌型,鬥士爆發型,鬥士爆發型,刺客,射手技能型,輔助開戰型
1827,Grandmaster,1,ru,2020/12/5 20:34,射手技能型,刺客,法師坦克型,射手強化型,輔助保牌型,鬥士續戰型,鬥士續戰型,法師站樁型,射手技能型,輔助保牌型
1827,Grandmaster,0,ru,2020/12/2 19:05,鬥士續戰型,刺客,刺客,射手強化型,法師爆發型,鬥士爆發型,刺客,刺客,射手技能型,輔助保牌型
1827,Grandmaster,0,ru,2020/11/17 23:02,鬥士全能型,刺客,法師站樁型,射手強化型,法師爆發型,坦克開戰型,刺客,射手技能型,射手增益型,法師爆發型
1827,Grandmaster,0,ru,2020/11/17 21:50,鬥士全能型,鬥士續戰型,刺客,射手技能型,法師爆發型,鬥士全能型,鬥士續戰型,法師站樁型,射手技能型,坦克開戰型
1827,Grandmaster,1,ru,2020/11/17 20:14,法師站樁型,坦克開戰型,法師爆發型,射手技能型,輔助保牌型,法師拉打型,坦克開戰型,刺客,射手技能型,法師坦克型
1827,Challenger,0,br,2020/11/16 10:43,鬥士爆發型,坦克開戰型,法師拉打型,射手技能型,法師爆發型,法師坦克型,鬥士續戰型,刺客,射手強化型,輔助開戰型
1827,Challenger,0,br,2020/11/9 14:05,坦克開戰型,坦克開戰型,刺客,射手技能型,鬥士爆發型,鬥士全能型,刺客,刺客,射手技能型,坦克開戰型
1827,Challenger,0,br,2020/11/2 01:08,鬥士全能型,坦克開戰型,法師坦克型,射手技能型,輔助開戰型,鬥士全能型,坦克開戰型,法師拉打型,射手技能型,輔助開戰型
1827,Challenger,0,br,2020/10/31 12:47,射手強化型,鬥士續戰型,法師坦克型,法師爆發型,法師爆發型,鬥士續戰型,鬥士全能型,法師控制型,射手技能型,輔助保牌型
1827,Challenger,0,br,2020/10/30 11:16,鬥士全能型,鬥士續戰型,法師控制型,射手增益型,輔助保牌型,鬥士全能型,法師爆發型,鬥士全能型,射手技能型,法師爆發型
1827,Challenger,0,br,2020/10/29 02:04,法師坦克型,法師站樁型,刺客,射手技能型,輔助保牌型,坦克阻擋型,射手技能型,法師爆發型,射手技能型,輔助保牌型
1827,Challenger,0,br,2020/10/28 15:28,坦克開戰型,坦克開戰型,法師爆發型,射手技能型,刺客,射手技能型,鬥士爆發型,法師坦克型,射手增益型,輔助保牌型
1827,Challenger,0,br,2020/10/28 14:43,坦克阻擋型,鬥士爆發型,法師坦克型,射手技能型,輔助保牌型,鬥士爆發型,法師爆發型,鬥士爆發型,射手增益型,輔助保牌型
1827,Challenger,0,br,2020/10/28 06:44,鬥士全能型,法師站樁型,法師爆發型,射手技能型,輔助保牌型,鬥士爆發型,射手增益型,鬥士全能型,輔助保牌型,輔助保牌型
1827,Challenger,0,br,2020/10/26 12:59,鬥士爆發型,鬥士續戰型,法師爆發型,射手技能型,輔助開戰型,鬥士全能型,坦克開戰型,刺客,射手技能型,法師爆發型
1802,Challenger,1,euw,2020/12/6 08:43,鬥士全能型,刺客,刺客,射手技能型,輔助開戰型,法師坦克型,射手技能型,法師控制型,射手技能型,輔助開戰型
1802,Challenger,0,euw,2020/12/6 08:00,鬥士續戰型,射手增益型,刺客,射手技能型,鬥士爆發型,鬥士爆發型,射手技能型,法師爆發型,射手技能型,輔助開戰型
1802,Challenger,1,euw,2020/12/6 07:11,刺客,法師爆發型,射手技能型,射手強化型,輔助開戰型,鬥士爆發型,刺客,刺客,射手技能型,輔助開戰型
1802,Challenger,0,euw,2020/12/6 06:30,法師坦克型,射手增益型,法師爆發型,射手技能型,輔助保牌型,鬥士續戰型,射手技能型,法師拉打型,法師站樁型,射手增益型
1802,Challenger,0,euw,2020/12/6 05:47,鬥士續戰型,刺客,法師爆發型,射手技能型,輔助保牌型,鬥士續戰型,刺客,射手技能型,射手技能型,輔助開戰型
1802,Challenger,0,euw,2020/12/6 05:09,鬥士全能型,法師控制型,法師爆發型,射手技能型,輔助保牌型,法師拉打型,法師站樁型,射手技能型,射手增益型,輔助開戰型
1802,Challenger,0,euw,2020/12/6 03:35,鬥士全能型,法師控制型,鬥士全能型,射手增益型,輔助開戰型,坦克開戰型,法師爆發型,鬥士全能型,射手技能型,輔助開戰型
1802,Challenger,1,euw,2020/12/5 08:24,鬥士全能型,坦克開戰型,射手技能型,射手技能型,鬥士爆發型,刺客,法師控制型,鬥士全能型,射手技能型,輔助保牌型
1802,Challenger,0,euw,2020/12/5 07:42,鬥士續戰型,鬥士爆發型,鬥士全能型,射手技能型,輔助保牌型,坦克開戰型,坦克開戰型,法師坦克型,射手技能型,鬥士爆發型
1802,Challenger,1,euw,2020/12/5 06:45,坦克開戰型,射手技能型,刺客,射手技能型,鬥士爆發型,鬥士爆發型,法師爆發型,法師站樁型,射手技能型,輔助保牌型
1802,Challenger,1,tr,2020/11/11 06:09,法師拉打型,鬥士續戰型,刺客,射手增益型,輔助保牌型,鬥士全能型,法師控制型,鬥士續戰型,射手增益型,坦克阻擋型
1802,Challenger,0,tr,2020/11/11 03:41,鬥士爆發型,鬥士爆發型,法師爆發型,刺客,射手技能型,鬥士全能型,刺客,刺客,射手技能型,輔助開戰型
1802,Challenger,0,tr,2020/11/11 02:58,鬥士爆發型,法師控制型,鬥士續戰型,射手技能型,輔助開戰型,鬥士全能型,法師控制型,鬥士全能型,射手技能型,輔助開戰型
1802,Challenger,0,tr,2020/11/10 16:52,法師爆發型,鬥士全能型,輔助保牌型,射手增益型,輔助保牌型,鬥士全能型,坦克開戰型,刺客,射手技能型,輔助開戰型
1830,Challenger,0,euw,2020/11/30 08:30,法師拉打型,刺客,刺客,射手技能型,坦克開戰型,鬥士爆發型,射手技能型,法師坦克型,射手增益型,輔助開戰型
1830,Challenger,0,euw,2020/11/30 07:53,鬥士爆發型,法師控制型,法師坦克型,射手技能型,輔助保牌型,鬥士全能型,刺客,法師控制型,射手增益型,輔助保牌型
1830,Challenger,1,euw,2020/11/30 07:17,坦克開戰型,射手技能型,法師站樁型,射手技能型,輔助開戰型,鬥士爆發型,法師站樁型,法師坦克型,射手技能型,輔助保牌型
1830,Challenger,0,euw,2020/11/30 06:25,鬥士全能型,鬥士續戰型,刺客,射手技能型,輔助開戰型,鬥士全能型,法師控制型,刺客,射手技能型,輔助開戰型
1830,Challenger,1,euw,2020/11/30 05:36,射手技能型,射手技能型,法師坦克型,射手技能型,輔助開戰型,鬥士全能型,射手增益型,坦克開戰型,射手技能型,輔助開戰型
1830,Challenger,1,euw,2020/11/30 04:51,刺客,射手技能型,法師爆發型,射手技能型,輔助保牌型,法師控制型,刺客,鬥士全能型,射手技能型,輔助保牌型
1830,Challenger,0,euw,2020/11/12 06:20,鬥士爆發型,法師爆發型,法師站樁型,射手增益型,輔助保牌型,鬥士爆發型,鬥士爆發型,法師拉打型,射手技能型,法師爆發型
1830,Challenger,0,euw,2020/11/12 05:13,鬥士爆發型,射手技能型,法師爆發型,射手技能型,坦克開戰型,法師坦克型,法師控制型,射手技能型,射手強化型,輔助開戰型
1830,Challenger,0,euw,2020/11/12 04:13,鬥士全能型,法師控制型,坦克開戰型,法師控制型,鬥士爆發型,鬥士爆發型,鬥士續戰型,鬥士爆發型,射手技能型,法師爆發型
1830,Challenger,1,euw,2020/11/12 03:37,鬥士爆發型,刺客,法師爆發型,射手技能型,鬥士爆發型,鬥士全能型,刺客,鬥士全能型,射手強化型,輔助保牌型
1834,Challenger,0,na,2020/11/10 12:51,鬥士全能型,射手技能型,法師坦克型,射手強化型,輔助保牌型,刺客,鬥士爆發型,法師控制型,射手技能型,輔助開戰型
1834,Challenger,0,na,2020/11/10 12:04,鬥士全能型,射手技能型,法師坦克型,刺客,輔助開戰型,鬥士全能型,法師爆發型,刺客,射手增益型,輔助開戰型
1834,Challenger,0,na,2020/11/10 11:27,鬥士爆發型,坦克開戰型,法師坦克型,射手技能型,輔助開戰型,鬥士爆發型,法師控制型,刺客,射手技能型,輔助保牌型
1834,Challenger,0,na,2020/11/10 10:49,鬥士全能型,射手技能型,刺客,射手技能型,輔助開戰型,刺客,法師爆發型,鬥士全能型,射手強化型,輔助開戰型
1834,Challenger,0,na,2020/11/10 10:21,刺客,射手技能型,輔助開戰型,射手增益型,輔助開戰型,鬥士全能型,法師控制型,法師控制型,射手技能型,輔助保牌型
1834,Challenger,0,na,2020/11/10 09:27,坦克開戰型,射手技能型,刺客,射手技能型,輔助開戰型,刺客,射手增益型,鬥士爆發型,鬥士全能型,輔助開戰型
1834,Challenger,0,na,2020/11/10 08:51,鬥士續戰型,射手技能型,法師爆發型,射手技能型,輔助開戰型,鬥士全能型,法師爆發型,鬥士全能型,射手技能型,輔助保牌型
1834,Challenger,0,na,2020/11/10 08:22,法師拉打型,鬥士續戰型,刺客,射手技能型,輔助保牌型,鬥士續戰型,鬥士爆發型,刺客,射手技能型,輔助開戰型
1834,Challenger,0,na,2020/11/10 07:38,坦克開戰型,鬥士續戰型,法師控制型,射手技能型,輔助開戰型,法師坦克型,鬥士爆發型,法師控制型,射手增益型,輔助開戰型
1834,Challenger,0,na,2020/11/10 07:07,坦克開戰型,坦克開戰型,射手技能型,射手技能型,輔助開戰型,法師坦克型,刺客,鬥士全能型,射手技能型,輔助開戰型
